lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031738(gb|YP_001704775)	47.577	227	117	1	4	230	3	227	1.38e-71	218	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031736(gb|WP_011778105)	47.137	227	118	1	4	230	3	227	9.38e-71	216	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031776(gb|WP_015304588)	47.009	234	108	2	4	230	3	227	9.70e-71	216	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031729(gb|WP_011891085)	47.137	227	118	1	4	230	3	227	2.10e-70	214	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031746(gb|WP_013470606)	46.696	227	119	1	4	230	3	227	5.31e-70	214	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031747(gb|WP_008261205)	46.696	227	118	1	4	230	3	226	1.18e-69	213	233	227
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031726(gb|WP_003873718)	46.696	227	118	1	4	230	3	226	1.24e-69	213	233	227
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031731(gb|WP_011558087)	46.696	227	119	1	4	230	3	227	3.49e-69	211	233	228
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031754(gb|WP_015302569)	46.696	227	118	1	4	230	3	226	5.41e-69	211	233	227
lcl|NC_002745.2_prot_WP_000101976.1_18	VFG031735(gb|WP_011742113)	46.696	227	118	1	4	230	3	226	5.47e-69	211	233	227
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031676(gb|WP_011891086)	33.054	239	148	7	365	598	148	379	6.75e-35	136	608	402
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031685(gb|YP_001704776)	33.898	236	150	4	365	598	146	377	1.95e-34	136	608	493
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG032653(gb|WP_014092758)	36.323	223	140	1	375	597	256	476	5.49e-34	135	608	483
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031693(gb|WP_013470605)	31.933	238	152	6	365	598	148	379	5.63e-34	134	608	403
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG032654(gb|WP_003747594)	35.874	223	141	1	375	597	256	476	8.11e-34	134	608	483
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031699(gb|WP_005062022)	33.475	236	151	4	365	598	146	377	9.74e-34	134	608	473
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031683(gb|WP_011778104)	31.174	247	162	5	365	608	148	389	1.32e-33	132	608	401
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031721(gb|WP_198345043)	32.400	250	160	5	351	598	125	367	1.84e-33	131	608	380
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG031677(gb|WP_014876913)	30.962	239	161	3	360	597	143	378	2.58e-33	131	608	396
lcl|NC_002745.2_prot_WP_000871607.1_19	VFG032638(gb|WP_014654264)	35.426	223	142	1	375	597	256	476	5.28e-33	132	608	483
lcl|NC_002745.2_prot_WP_000088649.1_22	VFG050269(gb|NP_220257)	34.483	232	150	1	10	241	7	236	2.69e-45	153	266	262
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049852(gb|WP_000645787)	100.000	772	0	0	1	772	1	772	0.0	1589	772	772
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049857(gb|WP_000645791)	99.870	772	1	0	1	772	1	772	0.0	1586	772	772
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049851(gb|WP_000645780)	95.596	772	34	0	1	772	1	772	0.0	1522	772	772
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049854(gb|WP_000645753)	94.819	772	40	0	1	772	1	772	0.0	1511	772	772
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG002420(gb|WP_000645781)	94.430	772	43	0	1	772	1	772	0.0	1507	772	772
lcl|NC_002745.2_prot_WP_000645787.1_23	VFG049850(gb|WP_000645747)	94.430	772	43	0	1	772	1	772	0.0	1504	772	772
lcl|NC_002745.2_prot_WP_001557544.1_51	VFG042510(gb|AAO73844)	28.205	156	100	4	361	514	38	183	2.07e-06	48.9	630	199
lcl|NC_002745.2_prot_WP_001557544.1_51	VFG042511(gb|AAO73845)	28.571	168	100	8	361	523	39	191	5.69e-06	47.4	630	191
